algorithm,trial,second,throughput,avg_rtt,p95_rtt,fairness_index,fairness_alive,max_imbalance,h1_conns,h2_conns,h3_conns,h1_sels,h2_sels,h3_sels,h1_rtt,h2_rtt,h3_rtt,h1_alive,h2_alive,h3_alive,decision_latency_us
round_robin,1,0,0,23.334,26.029,1.0,1.0,0,0,0,0,0,0,0,0.026047,0.018084,0.02587,1,1,1,2043.3
round_robin,1,1,86,22.786,25.59,0.9997,0.9997,232,1075,1278,1307,29,29,28,0.025615,0.017381,0.025361,1,1,1,2043.3
round_robin,1,2,81,27.918,39.801,0.9999,0.9999,122,1090,1212,1172,56,56,55,0.041402,0.016959,0.025393,1,1,1,2043.3
round_robin,1,3,47,23.08,26.088,1.0,1.0,112,1131,1243,1186,72,71,71,0.025204,0.01785,0.026186,1,1,1,2043.3
round_robin,1,4,61,23.08,26.088,1.0,1.0,112,1131,1243,1186,92,92,91,0.025204,0.01785,0.026186,1,1,1,2043.3
round_robin,1,5,20,23.035,26.041,1.0,1.0,120,1151,1271,1208,99,98,98,0.02565,0.017371,0.026085,1,1,1,2043.3
round_robin,1,6,86,22.489,25.34,1.0,1.0,74,1156,1186,1112,127,127,127,0.025355,0.016905,0.025207,1,1,1,2043.3
round_robin,1,7,83,22.77,25.683,1.0,1.0,75,1175,1206,1131,155,155,154,0.025726,0.01729,0.025295,1,1,1,2043.3
round_robin,1,8,81,23.079,26.441,1.0,1.0,77,1199,1226,1149,182,182,181,0.026593,0.017577,0.025068,1,1,1,2043.3
round_robin,1,9,0,22.935,26.051,1.0,1.0,77,1224,1226,1149,182,182,181,0.02616,0.017577,0.025068,1,1,1,2043.3
round_robin,1,10,84,23.287,26.124,1.0,1.0,217,1224,1007,1166,210,210,209,0.02616,0.017896,0.025805,1,1,1,2043.3
round_robin,1,11,82,23.677,26.305,1.0,1.0,218,1252,1034,1190,237,237,237,0.026046,0.018651,0.026334,1,1,1,2043.3
round_robin,1,12,37,23.481,26.435,1.0,1.0,219,1280,1061,1218,250,249,249,0.026471,0.017857,0.026115,1,1,1,2043.3
round_robin,1,13,45,23.318,26.124,1.0,1.0,219,1308,1089,1245,265,264,264,0.026103,0.017726,0.026126,1,1,1,2043.3
round_robin,1,14,85,23.376,26.122,1.0,1.0,160,1252,1092,1245,293,293,292,0.026086,0.017916,0.026126,1,1,1,2043.3
round_robin,1,15,84,23.373,26.115,1.0,1.0,160,1252,1092,1110,321,321,320,0.026086,0.017916,0.026118,1,1,1,2043.3
round_robin,1,16,21,23.316,25.991,1.0,1.0,161,1280,1119,1138,328,328,327,0.026019,0.018194,0.025735,1,1,1,2043.3
round_robin,1,17,63,23.538,26.495,1.0,1.0,162,1308,1146,1166,349,349,348,0.02653,0.017903,0.026182,1,1,1,2043.3
round_robin,1,18,82,22.99,25.932,1.0,1.0,79,1172,1111,1190,376,376,376,0.025298,0.017671,0.026002,1,1,1,2043.3
round_robin,1,19,86,22.683,25.985,1.0,1.0,78,1192,1139,1217,405,405,404,0.024861,0.017078,0.02611,1,1,1,2043.3
round_robin,1,20,31,22.683,25.985,1.0,1.0,78,1192,1139,1217,415,415,415,0.024861,0.017078,0.02611,1,1,1,2043.3
round_robin,1,21,51,22.74,25.441,1.0,1.0,85,1210,1157,1242,432,432,432,0.02507,0.017668,0.025482,1,1,1,2043.3
round_robin,1,22,81,22.754,25.811,1.0,1.0,313,1215,944,1257,459,459,459,0.025927,0.017572,0.024762,1,1,1,2043.3
round_robin,1,23,84,22.916,25.997,1.0,1.0,311,1242,965,1276,487,487,487,0.026073,0.017362,0.025312,1,1,1,2043.3
round_robin,1,24,51,23.324,26.227,1.0,1.0,303,1270,993,1296,504,504,504,0.026272,0.017875,0.025826,1,1,1,2043.3
round_robin,1,25,34,23.173,26.004,1.0,1.0,278,1298,1020,1296,516,515,515,0.026024,0.01767,0.025826,1,1,1,2043.3
round_robin,1,26,88,23.308,26.21,1.0,1.0,303,1298,1020,1323,545,545,544,0.026024,0.01767,0.026231,1,1,1,2043.3
round_robin,1,27,81,23.302,26.172,1.0,1.0,186,1231,1045,1189,572,572,571,0.026179,0.017614,0.026112,1,1,1,2043.3
round_robin,1,28,65,23.328,26.088,1.0,1.0,187,1259,1072,1217,594,593,593,0.026066,0.017827,0.026091,1,1,1,2043.3
round_robin,1,29,20,23.376,26.324,1.0,1.0,188,1287,1099,1245,600,600,600,0.026356,0.017739,0.026033,1,1,1,2043.3
round_robin,1,30,29,23.586,26.209,1.0,1.0,126,1210,1102,1084,610,610,609,0.025919,0.018599,0.026241,0,1,1,2043.3
round_robin,1,31,1,23.586,26.209,1.0,1.0,126,1210,1102,1084,610,610,610,0.025919,0.018599,0.026241,0,1,1,2043.3
round_robin,1,32,1,11.274,12.805,1.0,1.0,146,1210,1102,1064,611,610,610,0.012552,0.008437,0.012833,0,1,1,2043.3
round_robin,1,33,1,11.144,12.59,1.0,1.0,146,1210,1102,1064,611,611,610,0.012373,0.008444,0.012614,0,1,1,2043.3
round_robin,1,34,1,11.157,12.542,1.0,1.0,205,1127,1098,922,611,611,611,0.012537,0.008391,0.012543,0,1,1,2043.3
round_robin,1,35,1,11.734,13.409,1.0,1.0,206,1127,1098,921,612,611,611,0.01338,0.008411,0.013412,0,1,1,2043.3
round_robin,1,36,1,11.166,12.577,1.0,1.0,206,1127,1098,921,612,612,611,0.012588,0.008434,0.012476,0,1,1,2043.3
round_robin,1,37,1,11.166,12.577,1.0,1.0,206,1127,1098,921,612,612,612,0.012588,0.008434,0.012476,0,1,1,2043.3
round_robin,1,38,1,11.175,12.543,1.0,1.0,206,1127,1098,921,613,612,612,0.012494,0.008482,0.012548,0,1,1,2043.3
round_robin,1,39,1,11.218,12.589,1.0,1.0,94,1012,957,918,613,613,612,0.01259,0.008488,0.012576,0,1,1,2043.3
round_robin,1,40,1,11.194,12.598,1.0,1.0,94,1012,957,918,613,613,613,0.0126,0.008402,0.012579,0,1,1,2043.3
round_robin,1,41,1,11.429,13.171,1.0,1.0,94,1012,957,918,614,613,613,0.013231,0.00843,0.012627,0,1,1,2043.3
round_robin,1,42,1,11.211,12.647,1.0,1.0,154,939,853,785,614,614,613,0.012563,0.008415,0.012656,0,1,1,2043.3
round_robin,1,43,1,11.214,12.647,1.0,1.0,154,939,853,785,614,614,614,0.01257,0.008415,0.012656,0,1,1,2043.3
round_robin,1,44,1,11.168,12.605,1.0,1.0,154,939,853,785,615,614,614,0.01257,0.008325,0.012609,0,1,1,2043.3
round_robin,1,45,1,11.199,12.614,1.0,1.0,154,939,853,785,615,615,614,0.012624,0.00845,0.012523,0,1,1,2043.3
round_robin,1,46,1,11.189,12.626,1.0,1.0,154,939,853,785,615,615,615,0.012519,0.00841,0.012638,0,1,1,2043.3
round_robin,1,47,1,11.158,12.561,1.0,1.0,164,857,769,693,616,615,615,0.012569,0.008413,0.012493,0,1,1,2043.3
round_robin,1,48,1,11.276,12.838,1.0,1.0,164,857,769,693,616,616,615,0.01254,0.008417,0.012871,0,1,1,2043.3
round_robin,1,49,1,11.303,12.844,1.0,1.0,164,857,769,693,616,616,616,0.012602,0.008436,0.012871,0,1,1,2043.3
round_robin,1,50,1,11.425,13.174,1.0,1.0,164,857,769,693,617,616,616,0.012602,0.008436,0.013237,0,1,1,2043.3
round_robin,1,51,1,11.613,13.404,1.0,1.0,168,774,606,690,617,617,616,0.013459,0.008476,0.012905,0,1,1,2043.3
round_robin,1,52,1,11.188,12.575,1.0,1.0,168,774,606,690,617,617,617,0.012555,0.008432,0.012577,0,1,1,2043.3
round_robin,1,53,1,11.148,12.552,1.0,1.0,168,774,606,690,618,617,617,0.012563,0.008432,0.01245,0,1,1,2043.3
round_robin,1,54,1,11.297,12.917,1.0,1.0,168,774,606,607,618,618,617,0.012964,0.008429,0.012497,0,1,1,2043.3
round_robin,1,55,1,11.21,12.609,1.0,1.0,8,611,603,607,618,618,618,0.012611,0.008426,0.012593,0,1,1,2043.3
round_robin,1,56,1,11.18,12.586,1.0,1.0,8,611,603,607,619,618,618,0.012521,0.008426,0.012593,0,1,1,2043.3
