algorithm,trial,second,throughput,avg_rtt,p95_rtt,fairness_index,fairness_alive,max_imbalance,h1_conns,h2_conns,h3_conns,h1_sels,h2_sels,h3_sels,h1_rtt,h2_rtt,h3_rtt,h1_alive,h2_alive,h3_alive,decision_latency_us
round_robin,1,38,1,9.816,12.61,1.0,1.0,73,945,956,1018,627,626,626,0.012616,0.012551,0.00428,0,1,1,2277.9
round_robin,1,39,1,9.909,12.612,1.0,1.0,72,945,956,1017,627,627,626,0.012616,0.012572,0.004538,0,1,1,2277.9
round_robin,1,40,1,10.168,13.307,1.0,1.0,72,945,956,1017,627,627,627,0.013362,0.01281,0.004331,0,1,1,2277.9
round_robin,1,41,1,9.782,12.574,1.0,1.0,97,862,952,855,628,627,627,0.012584,0.012481,0.004281,0,1,1,2277.9
round_robin,1,42,1,9.947,12.801,1.0,1.0,97,862,952,855,628,628,627,0.012827,0.012563,0.004451,0,1,1,2277.9
round_robin,1,43,1,9.949,12.968,1.0,1.0,97,862,952,855,628,628,628,0.012563,0.013013,0.00427,0,1,1,2277.9
round_robin,1,44,1,9.949,12.968,1.0,1.0,97,862,952,855,629,628,628,0.012563,0.013013,0.00427,0,1,1,2277.9
round_robin,1,45,1,9.899,12.746,1.0,1.0,97,779,869,772,629,629,628,0.01276,0.012618,0.004319,0,1,1,2277.9
round_robin,1,46,1,9.848,12.708,1.0,1.0,97,779,869,772,629,629,629,0.012518,0.012729,0.004298,0,1,1,2277.9
round_robin,1,47,1,9.808,12.56,1.0,1.0,97,779,869,772,630,629,629,0.01256,0.012556,0.004309,0,1,1,2277.9
round_robin,1,48,1,9.832,12.601,1.0,1.0,113,779,869,756,630,630,629,0.012581,0.012603,0.004312,0,1,1,2277.9
round_robin,1,49,1,9.831,12.598,1.0,1.0,89,696,785,756,630,630,630,0.01258,0.0126,0.004312,0,1,1,2277.9
round_robin,1,50,1,9.806,12.598,1.0,1.0,95,696,785,690,631,630,630,0.01258,0.0126,0.004237,0,1,1,2277.9
round_robin,1,51,1,9.767,12.537,1.0,1.0,95,696,785,690,631,631,630,0.012545,0.012469,0.004287,0,1,1,2277.9
round_robin,1,52,1,9.808,12.587,1.0,1.0,95,696,785,690,631,631,631,0.012555,0.01259,0.004279,0,1,1,2277.9
round_robin,1,53,1,9.875,12.708,1.0,1.0,86,613,698,612,632,631,631,0.012628,0.012717,0.00428,0,1,1,2277.9
round_robin,1,54,1,10.037,12.833,1.0,1.0,86,613,698,612,632,632,631,0.012772,0.01284,0.004499,0,1,1,2277.9
round_robin,1,55,1,10.13,13.289,1.0,1.0,86,613,698,612,632,632,632,0.012515,0.013375,0.004499,0,1,1,2277.9
round_robin,1,56,1,10.112,13.289,1.0,1.0,86,613,698,612,633,632,632,0.012515,0.013375,0.004445,0,1,1,2277.9
round_robin,1,57,1,10.072,12.697,1.0,1.0,6,610,615,609,633,633,632,0.012594,0.012708,0.004914,0,1,1,2277.9
round_robin,1,58,1,10.092,13.26,1.0,1.0,6,610,615,609,633,633,633,0.012671,0.013325,0.00428,0,1,1,2277.9
round_robin,1,59,1,10.015,13.043,1.0,1.0,6,610,615,609,634,633,633,0.012645,0.013087,0.004314,0,1,1,2277.9
round_robin,1,60,1,10.017,12.58,1.0,1.0,6,610,615,609,634,634,633,0.012585,0.012533,0.004933,0,1,1,2277.9
round_robin,1,61,1,10.023,12.596,1.0,1.0,16,599,615,609,634,634,634,0.012603,0.012533,0.004933,0,1,1,2277.9
round_robin,1,62,1,9.786,12.592,1.0,1.0,6,599,605,599,635,634,634,0.012603,0.012495,0.00426,0,1,1,2277.9
round_robin,1,63,1,9.797,12.565,1.0,1.0,6,599,605,599,635,635,634,0.01248,0.012574,0.004338,0,1,1,2277.9
round_robin,1,64,1,9.814,12.56,1.0,1.0,6,599,605,599,635,635,635,0.012563,0.012533,0.004345,0,1,1,2277.9
round_robin,1,65,1,9.868,12.679,1.0,1.0,5,509,514,512,636,635,635,0.012612,0.012687,0.004304,0,1,1,2277.9
round_robin,1,66,1,9.795,12.624,1.0,1.0,5,509,514,512,636,636,635,0.012641,0.012474,0.004271,0,1,1,2277.9
round_robin,1,67,1,9.763,12.537,1.0,1.0,5,509,514,512,636,636,636,0.012544,0.012474,0.004271,0,1,1,2277.9
round_robin,1,68,1,9.897,12.812,1.0,1.0,5,509,514,512,637,636,636,0.012544,0.012842,0.004304,0,1,1,2277.9
round_robin,1,69,1,9.91,12.681,1.0,1.0,83,509,514,431,637,637,636,0.012692,0.012587,0.00445,0,1,1,2277.9
round_robin,1,70,0,9.79,12.594,1.0,1.0,4,428,432,431,637,637,636,0.012532,0.012601,0.004236,0,1,1,2277.9
round_robin,1,71,1,9.948,12.86,1.0,1.0,4,428,432,431,637,637,637,0.012882,0.012662,0.0043,0,1,1,2277.9
round_robin,1,72,1,9.869,12.754,1.0,1.0,4,428,432,431,638,637,637,0.012533,0.012779,0.004296,0,1,1,2277.9
round_robin,1,73,1,9.869,12.754,1.0,1.0,4,428,432,431,638,638,637,0.012533,0.012779,0.004296,0,1,1,2277.9
round_robin,1,74,1,9.8,12.559,1.0,1.0,4,358,362,361,638,638,638,0.012562,0.012529,0.004309,0,1,1,2277.9
round_robin,1,75,1,9.919,12.862,1.0,1.0,4,358,362,361,639,638,638,0.012892,0.01259,0.004274,0,1,1,2277.9
round_robin,1,76,1,9.846,12.627,1.0,1.0,4,358,362,361,639,639,638,0.012569,0.012633,0.004336,0,1,1,2277.9
round_robin,1,77,1,9.988,13.084,1.0,1.0,1,266,266,265,639,639,639,0.013146,0.012525,0.004293,0,1,1,2277.9
round_robin,1,78,1,9.819,12.643,1.0,1.0,1,266,266,265,640,639,639,0.012655,0.012531,0.004272,0,1,1,2277.9
round_robin,1,79,1,9.819,12.643,1.0,1.0,1,266,266,265,640,640,639,0.012655,0.012531,0.004272,0,1,1,2277.9
round_robin,1,80,1,9.834,12.671,1.0,1.0,1,266,266,265,640,640,640,0.012524,0.012687,0.004292,0,1,1,2277.9
round_robin,1,81,1,9.799,12.588,1.0,1.0,1,266,266,265,641,640,640,0.012594,0.01253,0.004272,0,1,1,2277.9
round_robin,1,82,1,10.167,13.318,1.0,1.0,1,182,182,181,641,641,640,0.013369,0.012859,0.004272,0,1,1,2277.9
round_robin,1,83,1,9.826,12.6,1.0,1.0,1,182,182,181,641,641,641,0.0126,0.012596,0.004281,0,1,1,2277.9
round_robin,1,84,1,9.944,12.919,1.0,1.0,1,182,182,181,642,641,641,0.012959,0.012556,0.004316,0,1,1,2277.9
round_robin,1,85,1,9.944,12.919,1.0,1.0,1,182,182,181,642,642,641,0.012959,0.012556,0.004316,0,1,1,2277.9
round_robin,1,86,1,9.826,12.616,1.0,1.0,1,98,97,98,642,642,642,0.012624,0.01254,0.004315,0,1,1,2277.9
round_robin,1,87,1,9.823,12.592,1.0,1.0,1,98,97,98,643,642,642,0.012568,0.012595,0.004305,0,1,1,2277.9
round_robin,1,88,1,9.871,12.7,1.0,1.0,1,98,97,98,643,643,642,0.012713,0.012578,0.004323,0,1,1,2277.9
round_robin,1,89,1,9.833,12.614,1.0,1.0,74,98,97,24,643,643,643,0.012616,0.012599,0.004285,0,1,1,2277.9
round_robin,1,90,1,9.786,12.559,1.0,1.0,2,23,25,24,644,643,643,0.012556,0.012559,0.004243,1,1,1,2277.9
round_robin,1,91,1,9.786,12.559,1.0,1.0,2,23,25,24,644,644,643,0.012556,0.012559,0.004243,1,1,1,2277.9
round_robin,1,92,1,19.089,37.626,1.0,1.0,1,24,25,24,644,644,644,0.040409,0.012579,0.004279,1,1,1,2277.9
round_robin,1,93,11,14.49,25.186,1.0,1.0,1,25,25,24,648,648,647,0.026587,0.012582,0.004302,1,1,1,2277.9
round_robin,1,94,1,14.296,24.76,1.0,1.0,4,4,0,0,648,648,648,0.026118,0.012539,0.00423,1,1,1,2277.9
round_robin,1,95,11,14.425,24.698,1.0,1.0,6,6,0,0,652,652,651,0.025994,0.013032,0.004248,1,1,1,2277.9
round_robin,1,96,1,14.573,25.099,1.0,1.0,7,7,0,0,652,652,652,0.02644,0.013032,0.004248,1,1,1,2277.9
round_robin,1,97,11,14.459,25.051,1.0,1.0,7,7,0,0,656,656,655,0.02644,0.012549,0.004388,1,1,1,2277.9
round_robin,1,98,1,14.292,24.395,1.0,1.0,9,9,0,0,656,656,656,0.025692,0.012725,0.00446,1,1,1,2277.9
round_robin,1,99,11,14.271,24.657,1.0,1.0,10,10,0,0,660,660,659,0.026006,0.012514,0.004294,1,1,1,2277.9
round_robin,1,100,1,14.496,25.318,1.0,1.0,12,12,0,0,660,660,660,0.026743,0.01249,0.004256,1,1,1,2277.9
round_robin,1,101,11,14.428,24.872,1.0,1.0,13,13,0,0,664,664,663,0.026242,0.012542,0.004501,1,1,1,2277.9
round_robin,1,102,1,14.428,24.872,1.0,1.0,13,13,0,0,664,664,664,0.026242,0.012542,0.004501,1,1,1,2277.9
round_robin,1,103,7,14.427,24.88,1.0,1.0,15,15,0,0,667,666,666,0.026238,0.012657,0.004387,1,1,1,2277.9
