algorithm,trial,second,throughput,avg_rtt,p95_rtt,fairness_index,fairness_alive,max_imbalance,h1_conns,h2_conns,h3_conns,h1_sels,h2_sels,h3_sels,h1_rtt,h2_rtt,h3_rtt,h1_alive,h2_alive,h3_alive,decision_latency_us
round_robin,1,38,11,15.527,24.979,1.0,1.0,69,0,0,69,73,72,72,0.00741,0.012843,0.026327,1,1,1,2209.1
round_robin,1,39,1,15.361,24.785,1.0,1.0,70,0,0,70,73,73,72,0.007364,0.012577,0.026141,1,1,1,2209.1
round_robin,1,40,11,15.362,24.785,1.0,1.0,70,0,0,70,77,76,76,0.007369,0.012577,0.026141,1,1,1,2209.1
round_robin,1,41,1,15.35,24.709,1.0,1.0,72,0,0,72,77,77,76,0.007369,0.01263,0.026051,1,1,1,2209.1
round_robin,1,42,11,15.697,25.443,1.0,1.0,70,0,0,70,81,80,80,0.007691,0.012522,0.026879,1,1,1,2209.1
round_robin,1,43,1,15.529,25.186,1.0,1.0,72,0,0,72,81,81,80,0.007388,0.012617,0.026582,1,1,1,2209.1
round_robin,1,44,11,15.514,25.143,1.0,1.0,73,0,0,73,85,84,84,0.007404,0.012601,0.026537,1,1,1,2209.1
round_robin,1,45,1,15.419,24.713,1.0,1.0,75,0,0,75,85,85,84,0.007403,0.012821,0.026034,1,1,1,2209.1
round_robin,1,46,11,15.388,24.713,1.0,1.0,75,0,0,75,89,88,88,0.00731,0.012821,0.026034,1,1,1,2209.1
round_robin,1,47,0,15.303,24.798,1.0,1.0,73,0,0,73,89,88,88,0.00731,0.012426,0.026173,1,1,1,2209.1
round_robin,1,48,1,15.634,25.373,1.0,1.0,74,0,0,74,89,89,88,0.007439,0.012679,0.026784,1,1,1,2209.1
round_robin,1,49,11,15.404,24.847,1.0,1.0,76,0,0,76,93,92,92,0.007442,0.012558,0.026212,1,1,1,2209.1
round_robin,1,50,1,15.539,25.209,1.0,1.0,74,0,0,74,93,93,92,0.007458,0.012541,0.026617,1,1,1,2209.1
round_robin,1,51,11,15.643,25.52,1.0,1.0,76,0,0,76,97,96,96,0.007407,0.012563,0.02696,1,1,1,2209.1
round_robin,1,52,1,15.65,25.521,1.0,1.0,76,0,0,76,97,97,96,0.007422,0.012567,0.02696,1,1,1,2209.1
round_robin,1,53,11,15.568,25.3,1.0,1.0,77,0,0,77,101,100,100,0.007422,0.012567,0.026715,1,1,1,2209.1
round_robin,1,54,1,15.66,24.772,1.0,1.0,79,0,0,79,101,101,100,0.008308,0.012542,0.026131,1,1,1,2209.1
round_robin,1,55,11,15.348,24.812,1.0,1.0,77,0,0,77,105,104,104,0.007296,0.012577,0.026172,1,1,1,2209.1
round_robin,1,56,1,15.434,24.957,1.0,1.0,78,0,0,78,105,105,104,0.007456,0.012505,0.026341,1,1,1,2209.1
round_robin,1,57,11,15.465,25.071,1.0,1.0,80,0,0,80,109,108,108,0.007382,0.01255,0.026462,1,1,1,2209.1
round_robin,1,58,1,15.575,25.075,1.0,1.0,80,0,0,80,109,109,108,0.007674,0.012589,0.026462,1,1,1,2209.1
round_robin,1,59,11,15.531,24.956,1.0,1.0,78,0,0,78,113,112,112,0.007674,0.012589,0.02633,1,1,1,2209.1
round_robin,1,60,1,15.391,24.839,1.0,1.0,80,0,0,80,113,113,112,0.007362,0.012612,0.026198,1,0,1,2209.1
round_robin,1,61,1,10.977,12.883,1.0,1.0,80,0,0,80,113,113,113,0.007419,0.012915,0.012597,1,0,1,2209.1
round_robin,1,62,1,10.844,12.554,1.0,1.0,77,0,0,77,114,113,113,0.007432,0.012545,0.012555,1,0,1,2209.1
round_robin,1,63,1,10.882,12.635,1.0,1.0,77,0,0,77,114,114,113,0.007403,0.012638,0.012606,1,0,1,2209.1
round_robin,1,64,1,10.932,12.756,1.0,1.0,77,0,0,77,114,114,114,0.007395,0.012631,0.01277,1,0,1,2209.1
round_robin,1,65,1,10.932,12.756,1.0,1.0,77,0,0,77,115,114,114,0.007395,0.012631,0.01277,1,0,1,2209.1
round_robin,1,66,1,10.85,12.585,1.0,1.0,77,0,0,77,115,115,114,0.007424,0.012591,0.012535,1,0,1,2209.1
round_robin,1,67,1,11.017,12.967,1.0,1.0,71,0,0,71,115,115,115,0.007474,0.013012,0.012565,1,0,1,2209.1
round_robin,1,68,1,11.192,12.735,1.0,1.0,71,0,0,71,116,115,115,0.008295,0.012758,0.012524,1,0,1,2209.1
round_robin,1,69,1,10.88,12.633,1.0,1.0,71,0,0,71,116,116,115,0.007411,0.012593,0.012637,1,0,1,2209.1
round_robin,1,70,1,11.241,13.38,1.0,1.0,66,0,0,66,116,116,116,0.007447,0.01344,0.012837,1,0,1,2209.1
round_robin,1,71,1,11.23,13.38,1.0,1.0,66,0,0,66,117,116,116,0.007412,0.01344,0.012837,1,0,1,2209.1
round_robin,1,72,1,10.87,12.632,1.0,1.0,66,0,0,66,117,117,116,0.007412,0.01264,0.012558,1,0,1,2209.1
round_robin,1,73,1,10.956,12.825,1.0,1.0,66,0,0,66,117,117,117,0.007436,0.012852,0.01258,1,0,1,2209.1
round_robin,1,74,1,10.965,12.749,1.0,1.0,66,0,0,66,118,117,117,0.007435,0.012754,0.012705,1,0,1,2209.1
round_robin,1,75,1,10.938,12.684,1.0,1.0,60,0,0,60,118,118,117,0.007531,0.012589,0.012694,1,0,1,2209.1
round_robin,1,76,1,10.944,12.787,1.0,1.0,60,0,0,60,118,118,118,0.00739,0.012803,0.01264,1,0,1,2209.1
round_robin,1,77,1,10.857,12.587,1.0,1.0,60,0,0,60,119,118,118,0.007413,0.012589,0.012568,1,0,1,2209.1
round_robin,1,78,1,10.857,12.587,1.0,1.0,60,0,0,60,119,119,118,0.007413,0.012589,0.012568,1,0,1,2209.1
round_robin,1,79,0,11.337,12.669,1.0,1.0,55,0,0,55,119,119,118,0.00876,0.01268,0.01257,1,0,1,2209.1
round_robin,1,80,1,10.855,12.582,1.0,1.0,55,0,0,55,119,119,119,0.007432,0.012586,0.012546,1,0,1,2209.1
round_robin,1,81,1,10.928,12.756,1.0,1.0,55,0,0,55,120,119,119,0.007395,0.012617,0.012771,1,0,1,2209.1
round_robin,1,82,1,11.017,12.77,1.0,1.0,55,0,0,55,120,120,119,0.007674,0.012588,0.01279,1,0,1,2209.1
round_robin,1,83,1,10.844,12.559,1.0,1.0,50,0,0,50,120,120,120,0.007442,0.012563,0.012527,1,0,1,2209.1
round_robin,1,84,1,10.844,12.559,1.0,1.0,50,0,0,50,121,120,120,0.007441,0.012563,0.012527,1,0,1,2209.1
round_robin,1,85,1,10.825,12.543,1.0,1.0,50,0,0,50,121,121,120,0.007441,0.012484,0.01255,1,0,1,2209.1
round_robin,1,86,1,10.873,12.628,1.0,1.0,50,0,0,50,121,121,121,0.0074,0.012585,0.012633,1,0,1,2209.1
round_robin,1,87,1,10.899,12.708,1.0,1.0,44,0,0,44,122,121,121,0.007388,0.012589,0.012721,1,0,1,2209.1
round_robin,1,88,1,11.188,13.361,1.0,1.0,44,0,0,44,122,122,121,0.007457,0.012669,0.013438,1,0,1,2209.1
round_robin,1,89,1,11.001,12.795,1.0,1.0,44,0,0,44,122,122,122,0.007563,0.012625,0.012814,1,0,1,2209.1
round_robin,1,90,1,10.985,12.941,1.0,1.0,44,0,0,44,123,122,122,0.007447,0.01252,0.012988,1,1,1,2209.1
round_robin,1,91,11,10.985,12.941,1.0,1.0,44,0,0,44,126,126,126,0.007447,0.01252,0.012988,1,1,1,2209.1
round_robin,1,92,1,15.671,25.102,1.0,1.0,39,0,2,39,127,126,126,0.007676,0.02646,0.012878,1,1,1,2209.1
round_robin,1,93,11,15.383,24.867,1.0,1.0,39,0,3,39,130,130,130,0.007411,0.026241,0.012498,1,1,1,2209.1
round_robin,1,94,1,15.309,24.592,1.0,1.0,39,0,5,39,131,130,130,0.007392,0.025923,0.012612,1,1,1,2209.1
round_robin,1,95,11,15.52,25.148,1.0,1.0,33,0,7,33,134,134,134,0.007409,0.026541,0.012609,1,1,1,2209.1
round_robin,1,96,1,15.494,25.037,1.0,1.0,33,0,8,33,135,134,134,0.007431,0.026415,0.012637,1,1,1,2209.1
round_robin,1,97,11,15.494,25.037,1.0,1.0,33,0,8,33,138,138,138,0.007431,0.026415,0.012637,1,1,1,2209.1
round_robin,1,98,1,15.625,24.924,1.0,1.0,33,0,10,33,139,138,138,0.00747,0.026229,0.013175,1,1,1,2209.1
round_robin,1,99,11,15.5,25.12,1.0,1.0,33,0,11,33,142,142,142,0.007411,0.026514,0.012576,1,1,1,2209.1
round_robin,1,100,1,15.487,24.845,1.0,1.0,28,0,13,28,143,142,142,0.007403,0.026174,0.012884,1,1,1,2209.1
round_robin,1,101,11,15.423,24.896,1.0,1.0,28,0,14,28,146,146,146,0.007433,0.026266,0.01257,1,1,1,2209.1
round_robin,1,102,1,15.617,25.265,1.0,1.0,28,0,16,28,147,146,146,0.007377,0.026647,0.012827,1,1,1,2209.1
round_robin,1,103,11,15.617,25.265,1.0,1.0,28,0,16,28,150,150,150,0.007377,0.026647,0.012827,1,1,1,2209.1
