algorithm,trial,second,throughput,avg_rtt,p95_rtt,fairness_index,fairness_alive,max_imbalance,h1_conns,h2_conns,h3_conns,h1_sels,h2_sels,h3_sels,h1_rtt,h2_rtt,h3_rtt,h1_alive,h2_alive,h3_alive,decision_latency_us
round_robin,2,7,11,15.336,24.603,0.9985,0.9985,80,0,0,80,13,12,12,0.011546,0.008408,0.026054,1,1,1,2145.3
round_robin,2,8,1,15.708,25.224,0.9986,0.9986,81,0,0,81,13,13,12,0.011584,0.008801,0.02674,1,1,1,2145.3
round_robin,2,9,11,15.326,24.588,0.9992,0.9992,78,0,0,78,17,16,16,0.011492,0.008444,0.026043,1,1,1,2145.3
round_robin,2,10,1,15.386,24.607,0.9992,0.9992,78,0,0,78,17,17,16,0.01168,0.008434,0.026043,1,1,1,2145.3
round_robin,2,11,11,15.441,24.755,0.9995,0.9995,79,0,0,79,21,20,20,0.01168,0.008434,0.026208,1,1,1,2145.3
round_robin,2,12,1,15.562,25.1,0.9995,0.9995,81,0,0,81,21,21,20,0.011581,0.008502,0.026602,1,1,1,2145.3
round_robin,2,13,11,15.476,24.975,0.9996,0.9996,76,0,0,76,25,24,24,0.011503,0.008453,0.026472,1,1,1,2145.3
round_robin,2,14,1,15.415,24.58,0.9996,0.9996,78,0,0,78,25,25,24,0.011897,0.008358,0.025989,1,1,1,2145.3
round_robin,2,15,11,15.437,24.691,0.9997,0.9997,80,0,0,80,29,28,28,0.011471,0.008679,0.02616,1,1,1,2145.3
round_robin,2,16,1,15.451,24.724,0.9997,0.9997,80,0,0,80,29,29,28,0.011798,0.008396,0.02616,1,1,1,2145.3
round_robin,2,17,11,15.65,25.261,0.9998,0.9998,81,0,0,81,33,32,32,0.011798,0.008396,0.026757,1,1,1,2145.3
round_robin,2,18,1,15.613,25.33,0.9998,0.9998,78,0,0,78,33,33,32,0.0116,0.008383,0.026856,1,1,1,2145.3
round_robin,2,19,11,15.955,25.24,0.9998,0.9998,79,0,0,79,37,36,36,0.0125,0.008709,0.026655,1,1,1,2145.3
round_robin,2,20,1,15.523,24.805,0.9998,0.9998,81,0,0,81,37,37,36,0.011911,0.008419,0.026238,1,1,1,2145.3
round_robin,2,21,11,15.323,24.564,0.9999,0.9999,76,0,0,76,41,40,40,0.011537,0.00842,0.026011,1,1,1,2145.3
round_robin,2,22,1,15.573,24.983,0.9999,0.9999,78,0,0,78,41,41,40,0.011853,0.008423,0.026442,1,1,1,2145.3
round_robin,2,23,0,15.573,24.983,0.9999,0.9999,78,0,0,78,41,41,40,0.011853,0.008423,0.026442,1,1,1,2145.3
round_robin,2,24,11,15.601,25.386,0.9999,0.9999,80,0,0,80,45,44,44,0.011472,0.008399,0.026932,1,1,1,2145.3
round_robin,2,25,1,15.571,24.963,0.9999,0.9999,81,0,0,81,45,45,44,0.0119,0.0084,0.026414,1,1,1,2145.3
round_robin,2,26,11,15.602,25.037,0.9999,0.9999,78,0,0,78,49,48,48,0.011776,0.008521,0.02651,1,1,1,2145.3
round_robin,2,27,1,15.509,24.972,0.9999,0.9999,79,0,0,79,49,49,48,0.011729,0.008355,0.026443,1,1,1,2145.3
round_robin,2,28,11,15.702,24.577,0.9999,0.9999,81,0,0,81,53,52,52,0.011604,0.009484,0.026018,1,1,1,2145.3
round_robin,2,29,1,15.821,24.612,0.9999,0.9999,81,0,0,81,53,53,52,0.011961,0.009484,0.026018,1,1,1,2145.3
round_robin,2,30,11,15.604,25.033,0.9999,0.9999,76,0,0,76,57,56,56,0.011961,0.008365,0.026485,1,1,1,2145.3
round_robin,2,31,1,15.427,24.88,0.9999,0.9999,78,0,0,78,57,57,56,0.011502,0.008412,0.026366,1,1,1,2145.3
round_robin,2,32,11,15.25,24.63,0.9999,0.9999,80,0,0,80,61,60,60,0.011352,0.008293,0.026105,1,1,1,2145.3
round_robin,2,33,1,15.335,24.562,0.9999,0.9999,76,0,0,76,61,61,60,0.011557,0.00844,0.026007,1,1,1,2145.3
round_robin,2,34,11,15.361,24.751,0.9999,0.9999,78,0,0,78,65,64,64,0.011474,0.008383,0.026226,1,1,1,2145.3
round_robin,2,35,1,15.464,24.775,0.9999,0.9999,78,0,0,78,65,65,64,0.011717,0.008449,0.026226,1,1,1,2145.3
round_robin,2,36,11,15.585,25.103,1.0,1.0,79,0,0,79,69,68,68,0.011717,0.008449,0.02659,1,1,1,2145.3
round_robin,2,37,1,15.404,24.804,1.0,1.0,81,0,0,81,69,69,68,0.011477,0.008451,0.026285,1,1,1,2145.3
round_robin,2,38,11,15.885,25.438,1.0,1.0,77,0,0,77,73,72,72,0.011526,0.009145,0.026984,1,1,1,2145.3
round_robin,2,39,1,15.51,25.113,1.0,1.0,79,0,0,79,73,73,72,0.011484,0.00842,0.026627,1,1,1,2145.3
round_robin,2,40,11,15.524,24.891,1.0,1.0,81,0,0,81,77,76,76,0.011781,0.008443,0.026348,1,1,1,2145.3
round_robin,2,41,1,15.944,24.899,1.0,1.0,81,0,0,81,77,77,76,0.011856,0.009627,0.026348,1,1,1,2145.3
round_robin,2,42,11,15.792,24.49,1.0,1.0,76,0,0,76,81,80,80,0.011856,0.009627,0.025894,1,1,1,2145.3
round_robin,2,43,1,15.529,24.743,1.0,1.0,78,0,0,78,81,81,80,0.011849,0.008563,0.026176,1,1,1,2145.3
round_robin,2,44,11,15.562,24.944,1.0,1.0,79,0,0,79,85,84,84,0.01187,0.008419,0.026397,1,1,1,2145.3
round_robin,2,45,1,15.474,25.006,1.0,1.0,81,0,0,81,85,85,84,0.011502,0.008414,0.026507,1,1,1,2145.3
round_robin,2,46,1,15.751,25.701,1.0,1.0,77,0,0,77,85,85,85,0.011484,0.008489,0.027281,1,1,1,2145.3
round_robin,2,47,10,15.593,25.24,1.0,1.0,79,0,0,79,89,88,88,0.01155,0.008469,0.026761,1,1,1,2145.3
round_robin,2,48,1,15.593,25.24,1.0,1.0,79,0,0,79,89,89,88,0.01155,0.008469,0.026761,1,1,1,2145.3
round_robin,2,49,11,15.371,24.687,1.0,1.0,81,0,0,81,93,92,92,0.01153,0.008434,0.026149,1,1,1,2145.3
round_robin,2,50,1,15.556,24.825,1.0,1.0,77,0,0,77,93,93,92,0.011936,0.008476,0.026257,1,1,1,2145.3
round_robin,2,51,11,15.307,24.546,1.0,1.0,79,0,0,79,97,96,96,0.01153,0.0084,0.025992,1,1,1,2145.3
round_robin,2,52,1,15.323,24.582,1.0,1.0,80,0,0,80,97,97,96,0.011537,0.008402,0.026031,1,1,1,2145.3
round_robin,2,53,11,15.54,24.961,1.0,1.0,82,0,0,82,101,100,100,0.011772,0.008421,0.026427,1,1,1,2145.3
round_robin,2,54,1,15.464,24.939,1.0,1.0,82,0,0,82,101,101,100,0.011544,0.008421,0.026427,1,1,1,2145.3
round_robin,2,55,11,15.26,24.419,1.0,1.0,78,0,0,78,105,104,104,0.011544,0.008387,0.02585,1,1,1,2145.3
round_robin,2,56,1,16.037,25.905,1.0,1.0,80,0,0,80,105,105,104,0.012207,0.008476,0.027427,1,1,1,2145.3
round_robin,2,57,11,15.397,24.824,1.0,1.0,82,0,0,82,109,108,108,0.011469,0.008413,0.026308,1,1,1,2145.3
round_robin,2,58,1,15.926,25.015,1.0,1.0,78,0,0,78,109,109,108,0.011961,0.00935,0.026466,1,1,1,2145.3
round_robin,2,59,11,15.494,24.933,1.0,1.0,80,0,0,80,113,112,112,0.011636,0.008434,0.026411,1,1,1,2145.3
round_robin,2,60,1,15.454,24.922,1.0,1.0,80,0,0,80,113,113,112,0.011517,0.008434,0.026411,1,1,1,2145.3
round_robin,2,61,11,15.428,24.863,1.0,1.0,81,0,0,81,117,116,116,0.011517,0.008421,0.026346,1,1,1,2145.3
round_robin,2,62,1,15.351,24.623,1.0,1.0,80,0,0,80,117,117,116,0.011532,0.008443,0.026078,1,1,1,2145.3
round_robin,2,63,11,15.477,24.986,1.0,1.0,81,0,0,81,121,120,120,0.011499,0.008447,0.026485,1,1,1,2145.3
round_robin,2,64,1,15.535,25.156,1.0,1.0,83,0,0,83,121,121,120,0.011557,0.008382,0.026667,1,1,1,2145.3
round_robin,2,65,11,15.333,24.31,1.0,1.0,84,0,0,84,125,124,124,0.011576,0.008697,0.025725,1,1,1,2145.3
round_robin,2,66,1,15.504,24.359,1.0,1.0,84,0,0,84,125,125,124,0.012069,0.008719,0.025725,1,1,1,2145.3
round_robin,2,67,11,15.697,24.88,1.0,1.0,80,0,0,80,129,128,128,0.012069,0.008719,0.026303,1,1,1,2145.3
round_robin,2,68,1,15.449,24.678,1.0,1.0,82,0,0,82,129,129,128,0.011564,0.008648,0.026135,1,1,1,2145.3
round_robin,2,69,0,15.883,25.038,1.0,1.0,83,0,0,83,129,129,128,0.01273,0.008513,0.026406,1,1,1,2145.3
round_robin,2,70,11,15.218,24.295,1.0,1.0,80,0,0,80,133,132,132,0.011513,0.008427,0.025715,1,1,1,2145.3
round_robin,2,71,1,15.588,25.175,1.0,1.0,81,0,0,81,133,133,132,0.011587,0.008492,0.026685,1,1,1,2145.3
round_robin,2,72,11,15.25,24.374,1.0,1.0,83,0,0,83,137,136,136,0.01152,0.008428,0.025802,1,1,1,2145.3
round_robin,2,73,1,15.25,24.374,1.0,1.0,83,0,0,83,137,137,136,0.01152,0.008428,0.025802,1,1,1,2145.3
round_robin,2,74,11,15.667,24.715,1.0,1.0,84,0,0,84,141,140,140,0.012218,0.008681,0.026103,1,1,1,2145.3
round_robin,2,75,1,15.306,24.523,1.0,1.0,81,0,0,81,141,141,140,0.011482,0.008464,0.025972,1,1,1,2145.3
round_robin,2,76,11,15.405,24.751,1.0,1.0,83,0,0,83,145,144,144,0.011558,0.008439,0.026217,1,1,1,2145.3
round_robin,2,77,1,15.351,24.661,1.0,1.0,84,0,0,84,145,145,144,0.01154,0.008394,0.026119,1,1,1,2145.3
round_robin,2,78,11,15.569,24.631,1.0,1.0,80,0,0,80,149,148,148,0.011655,0.008979,0.026073,1,1,1,2145.3
round_robin,2,79,1,15.569,24.631,1.0,1.0,80,0,0,80,149,149,148,0.011655,0.008979,0.026073,1,1,1,2145.3
round_robin,2,80,11,15.674,25.518,1.0,1.0,81,0,0,81,153,152,152,0.011595,0.008363,0.027065,1,1,1,2145.3
